id,name,Eq,position,V_rate,P_rate,volt_n,node,P,Q,Ue,Ang,off,P_meas,Q_meas,Ue_meas,Ang_meas,P_max,P_min,Q_max,Q_min,pf,nd,bs,island,type,volt,base_value,Interval 1,Interval 10,Interval 11,Interval 12,Interval 13,Interval 14,Interval 15,Interval 16,Interval 17,Interval 18,Interval 19,Interval 2,Interval 20,Interval 21,Interval 22,Interval 23,Interval 24,Interval 25,Interval 26,Interval 27,Interval 28,Interval 29,Interval 3,Interval 30,Interval 31,Interval 32,Interval 33,Interval 34,Interval 35,Interval 36,Interval 37,Interval 38,Interval 39,Interval 4,Interval 40,Interval 41,Interval 42,Interval 43,Interval 44,Interval 45,Interval 46,Interval 47,Interval 48,Interval 49,Interval 5,Interval 50,Interval 51,Interval 52,Interval 53,Interval 54,Interval 55,Interval 56,Interval 57,Interval 58,Interval 59,Interval 6,Interval 60,Interval 61,Interval 62,Interval 63,Interval 64,Interval 65,Interval 66,Interval 67,Interval 68,Interval 69,Interval 7,Interval 70,Interval 71,Interval 72,Interval 73,Interval 74,Interval 75,Interval 76,Interval 77,Interval 78,Interval 79,Interval 8,Interval 80,Interval 81,Interval 82,Interval 83,Interval 84,Interval 85,Interval 86,Interval 87,Interval 88,Interval 89,Interval 9,Interval 90,Interval 91,Interval 92,Interval 93,Interval 94,Interval 95,Interval 96,Unittype,bid1,bid10,bid2,bid3,bid4,bid5,bid6,bid7,bid8,bid9,m1,m10,m2,m3,m4,m5,m6,m7,m8,m9,发电占比,电厂,电量上限,电量下限,结束时段,计划单元,计划单元.1,起始时段
3897,玛施金风电厂.0.69kV.1106#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40415,0,0,0,0,1,0.2,0,0,0,2,0,0.11,-0.11,1,40415,18582,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3898,玛施金风电厂.0.69kV.1107#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40416,0,0,0,0,1,0.27,0,0,0,2,0,0.11,-0.11,1,40416,18583,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3899,玛施金风电厂.0.69kV.1108#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40417,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40417,18584,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3900,玛施金风电厂.0.69kV.1109#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40418,0,0,0,0,1,0.15,0,0,0,2,0,0.11,-0.11,1,40418,18585,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3901,玛施金风电厂.0.69kV.1110#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40419,0,0,0,0,1,0.07,0,0,0,2,0,0.11,-0.11,1,40419,18586,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3902,玛施金风电厂.0.69kV.1111#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40420,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40420,18587,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3903,玛施金风电厂.0.69kV.1112#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40421,0,0,0,0,1,0.23,0,0,0,2,0,0.11,-0.11,1,40421,18588,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3904,玛施金风电厂.0.69kV.1113#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40422,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40422,18589,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3905,玛施金风电厂.0.69kV.1201#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40423,0,0,0,0,1,0.43,0,0,0,2,0,0.11,-0.11,1,40423,18590,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3906,玛施金风电厂.0.69kV.1202#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40424,0,0,0,0,1,0.23,0,0,0,2,0,0.11,-0.11,1,40424,18591,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3907,玛施金风电厂.0.69kV.1203#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40425,0,0,0,0,1,0.22,0,0,0,2,0,0.11,-0.11,1,40425,18592,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3908,玛施金风电厂.0.69kV.1204#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40426,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40426,18593,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3909,玛施金风电厂.0.69kV.1205#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40427,0,0,0,0,1,0.08,0,0,0,2,0,0.11,-0.11,1,40427,18594,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3910,玛施金风电厂.0.69kV.1206#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40428,0,0,0,0,1,0.15,0,0,0,2,0,0.11,-0.11,1,40428,18595,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3911,玛施金风电厂.0.69kV.1207#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40429,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40429,18596,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3912,玛施金风电厂.0.69kV.1208#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40430,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40430,18597,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3913,玛施金风电厂.0.69kV.1209#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40431,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40431,18598,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3914,玛施金风电厂.0.69kV.1210#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40432,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40432,18599,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3915,玛施金风电厂.0.69kV.1211#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40433,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40433,18600,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3916,玛施金风电厂.0.69kV.1301#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40434,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40434,18601,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3917,玛施金风电厂.0.69kV.1302#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40435,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40435,18602,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3918,玛施金风电厂.0.69kV.1303#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40436,0,0,0,0,1,0.03,0,0,0,2,0,0.11,-0.11,1,40436,18603,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3919,玛施金风电厂.0.69kV.1304#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40437,0,0,0,0,1,0.07,0,0,0,2,0,0.11,-0.11,1,40437,18604,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3920,玛施金风电厂.0.69kV.1305#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40438,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40438,18605,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3921,玛施金风电厂.0.69kV.1306#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40439,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40439,18606,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3922,玛施金风电厂.0.69kV.1307#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40440,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40440,18607,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3923,玛施金风电厂.0.69kV.1308#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40441,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40441,18608,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3924,玛施金风电厂.0.69kV.1309#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40442,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40442,18609,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3925,玛施金风电厂.0.69kV.1310#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40443,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40443,18610,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3926,玛施金风电厂.0.69kV.1311#机组,0,0,0,2.105,220,四川.玛施金风电厂.0.nd40444,0,0,0,0,1,0,0,0,0,2,0,0.11,-0.11,1,40444,18611,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3927,玛施金风电厂.35kV.1#集电线路机组,0,0,0,27.43,220,四川.玛施金风电厂.35.18575,1.367,0.737,35.125,-1.536,0,1.71,0.14,0,0,26,0,1.43,-1.43,1,26446,18575,0,Unit,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3928,玛施金风电厂.35kV.2#集电线路机组,0,0,0,23.21,220,四川.玛施金风电厂.35.18575,0.651,1.56,35.125,-1.536,0,0.81,0.31,0,0,22,0,1.21,-1.21,1,26447,18575,0,Unit,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3929,玛施金风电厂.35kV.3#集电线路机组,0,0,0,23.21,220,四川.玛施金风电厂.35.18575,0,3.938,35.125,-1.536,0,0,0.78,0,0,22,0,1.21,-1.21,1,26448,18575,0,Unit,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3930,上通坝厂.10.5kV.#1机组,0,0,0,91.428,220,四川.上通坝厂.10.18627,79.543,25.404,10.172,25.762,0,80.5,25.44,13.69,0,80,0,11.43,-11.43,1,16855,18627,0,Unit,10,10.5,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154850,68.571,0,96,上通坝,上通坝,1
3931,上通坝厂.10.5kV.#2机组,0,0,0,91.428,220,四川.上通坝厂.10.18626,79.023,12.919,10.045,31.368,0,79.55,10.61,13.57,0,80,0,11.43,-11.43,1,16853,18626,0,Unit,10,10.5,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154850,68.571,0,96,上通坝,上通坝,1
3932,上通坝厂.10.5kV.#3机组,0,0,0,91.428,220,四川.上通坝厂.10.18626,79.601,12.301,10.045,31.368,0,80.13,10.1,13.57,0,80,0,11.43,-11.43,1,16857,18626,0,Unit,10,10.5,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,274.284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154850,68.571,0,96,上通坝,上通坝,1
3933,,0,0,0,29.44,35,四川.金安光伏厂.35.nd40445,0,0,0,0,1,5.86,0,0,0,25.12,0,4.32,-4.32,1,40445,17984,-1,Unit,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3934,清风风电厂.全厂等值机组,0,0,0,230,110,四川.清风风电厂.0.nd40446,0,0,0,0,1,-0.31,0,0,0,230,0,0.2,-0.2,1,40446,16281,-1,Unit,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3935,云顶山风电场.0.69kV.1201#机组,0,0,0,2.316,220,四川.云顶山风电场.0.nd40447,0,0,0,0,1,0,0,0,0,2.2,0,0.12,-0.12,1,40447,18630,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3936,云顶山风电场.0.69kV.1301#机组,0,0,0,2.316,220,四川.云顶山风电场.0.nd40448,0,0,0,0,1,0.14,0,0,0,2.2,0,0.12,-0.12,1,40448,18631,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3937,云顶山风电场.0.69kV.1202#机组,0,0,0,2.316,220,四川.云顶山风电场.0.nd40449,0,0,0,0,1,0.1,0,0,0,2.2,0,0.12,-0.12,1,40449,18632,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3938,云顶山风电场.0.69kV.1203#机组,0,0,0,2.316,220,四川.云顶山风电场.0.nd40450,0,0,0,0,1,0,0,0,0,2.2,0,0.12,-0.12,1,40450,18633,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3939,云顶山风电场.0.69kV.1204#机组,0,0,0,2.316,220,四川.云顶山风电场.0.nd40451,0,0,0,0,1,0,0,0,0,2.2,0,0.12,-0.12,1,40451,18634,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3940,云顶山风电场.0.69kV.1205#机组,0,0,0,2.316,220,四川.云顶山风电场.0.nd40452,0,0,0,0,1,0,0,0,0,2.2,0,0.12,-0.12,1,40452,18635,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3941,云顶山风电场.0.69kV.1206#机组,0,0,0,2.316,220,四川.云顶山风电场.0.nd40453,0,0,0,0,1,0,0,0,0,2.2,0,0.12,-0.12,1,40453,18636,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3942,云顶山风电场.0.69kV.1207#机组,0,0,0,2.316,220,四川.云顶山风电场.0.nd40454,0,0,0,0,1,0.15,0,0,0,2.2,0,0.12,-0.12,1,40454,18637,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3943,云顶山风电场.0.69kV.1208#机组,0,0,0,2.316,220,四川.云顶山风电场.0.nd40455,0,0,0,0,1,0.08,0,0,0,2.2,0,0.12,-0.12,1,40455,18638,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
3944,云顶山风电场.0.69kV.1209#机组,0,0,0,2.316,220,四川.云顶山风电场.0.nd40456,0,0,0,0,1,0,0,0,0,2.2,0,0.12,-0.12,1,40456,18639,-1,Unit,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
